scenario,seed,days_from_withdrawal,demand_on,demand_off,relative_error
M3,2026240006,287.0,90721.449109196,90851.224231732,0.0014284355949348286
M3,2026240006,294.0,92661.786708269,93120.907371802,0.004930371454606486
M3,2026240006,301.0,90887.694203703,90842.334492886,0.0004993234824953186
M3,2026240006,308.0,90988.247805186,90840.172501822,0.0016300640926350306
M3,2026240006,315.0,90737.648323619,90838.81166264,0.0011136576664686902
M3,2026240006,322.0,92581.551055441,92991.502339299,0.004408481135859107
M3,2026240006,329.0,92491.36010009,93047.795761871,0.005980105785687265
M3,2026240006,336.0,90315.158808894,90837.076198122,0.005745642760337815
M3,2026240006,343.0,94090.341461332,93356.745579778,0.007857984733702106
M3,2026240006,350.0,95966.597145324,95569.836450709,0.004151526353397469
M3,2026240006,357.0,91264.741755963,90836.642611198,0.004712846407119706
M3,2026240006,360.0,41057.244068542,41140.351918557,0.002020105471618705
M3,2026240007,7.0,113368.129657497,113025.585279998,0.003030679970826196
M3,2026240007,14.0,105684.504880351,105907.671342432,0.002107179387973121
M3,2026240007,21.0,103674.601610414,104291.477203116,0.005914918546034026
M3,2026240007,28.0,99795.62470872,99762.648884315,0.0003305427910524056
M3,2026240007,30.0,28309.204765808,28159.315279797,0.005322909471401104
M3,2026240007,35.0,71440.446817149,70944.362700588,0.006992579786144051
M3,2026240007,42.0,99211.100085398,99717.984303591,0.00508317754047055
M3,2026240007,49.0,101363.89688048,100789.662364418,0.0056973552901265715
M3,2026240007,56.0,96910.120459137,96586.694054897,0.0033485606625709417
M3,2026240007,63.0,97326.55037256,97454.512469669,0.001313044351320626
M3,2026240007,70.0,94304.603395516,94171.001000063,0.0014187211990335132
M3,2026240007,77.0,93492.270818248,92886.810239101,0.006518262147106482
M3,2026240007,84.0,92736.131484609,92600.83469575,0.0014610752624803446
M3,2026240007,90.0,80059.617790643,80503.436175808,0.005513036539158082
M3,2026240007,91.0,12739.233875639,12817.846971012,0.006133096732297317
M3,2026240007,98.0,89634.88981564,89011.919930045,0.006998724284169953
M3,2026240007,105.0,89536.128500011,89157.353461124,0.004248388093441449
M3,2026240007,112.0,91325.633573476,91696.585393672,0.004045426758296572
M3,2026240007,119.0,92144.400116191,92147.957954647,3.8610062935499915e-05
M3,2026240007,126.0,94176.12541084,94428.737177618,0.002675157736175532
M3,2026240007,133.0,90782.475163597,90781.262552826,1.3357500621902187e-05
M3,2026240007,140.0,91509.339096518,91463.967169164,0.0004960634089934948
M3,2026240007,147.0,90904.692594661,90552.400248268,0.0038904804889447852
M3,2026240007,154.0,92359.684804648,91959.006728184,0.004357137932647953
M3,2026240007,161.0,92427.734727766,91732.70498642,0.007576684252894298
M3,2026240007,168.0,91599.467988878,91881.796485214,0.0030727359187131165
M3,2026240007,175.0,95497.671753117,95950.400000784,0.004718357064309208
M3,2026240007,180.0,65667.252536423,65686.829042581,0.0002980278762628651
M3,2026240007,182.0,26081.822724564,26222.138413735,0.00535103914704005
M3,2026240007,189.0,94734.669815152,94322.844981183,0.004366119724772363
M3,2026240007,196.0,92402.801370455,91793.981903024,0.006632455143673595
M3,2026240007,203.0,92223.986127967,91903.321984192,0.0034891463861355257
M3,2026240007,210.0,90830.811751873,90271.017495759,0.006201262283770015
M3,2026240007,217.0,91537.855988901,91531.276249226,7.188515166223038e-05
M3,2026240007,224.0,92724.156722456,92064.19775851,0.007168464832302296
M3,2026240007,231.0,91848.054522573,92028.706181507,0.0019629924882102086
M3,2026240007,238.0,91754.016110192,91991.15875655,0.002577885196397899
M3,2026240007,245.0,92322.452027818,91963.60658446,0.0039020375199012936
M3,2026240007,252.0,90474.149770062,90558.12786941,0.0009273391723502742
M3,2026240007,259.0,89463.475095279,89020.243272907,0.004979000349540752
M3,2026240007,266.0,92137.198100158,91708.797886501,0.004671309880074912
M3,2026240007,273.0,93295.874214794,93323.06311822,0.0002913417382319778
M3,2026240007,280.0,91184.212065327,91408.378759422,0.002452364839387361
M3,2026240007,287.0,94340.461605763,94284.633068032,0.0005921276449230682
M3,2026240007,294.0,91941.586993382,91909.768204753,0.00034619594032841007
M3,2026240007,301.0,93954.655419077,94326.841951055,0.003945711785528952
M3,2026240007,308.0,91989.804972339,91926.574012711,0.0006878420120307372
M3,2026240007,315.0,92239.955702127,92010.151933318,0.0024975914502949796
M3,2026240007,322.0,94147.817615459,94141.023927746,7.216500766139945e-05
M3,2026240007,329.0,91266.957050903,92025.025869253,0.00823763765551176
M3,2026240007,336.0,91494.074242478,92056.506768789,0.006109644457003025
M3,2026240007,343.0,91598.111195606,91785.930073674,0.0020462709035822275
M3,2026240007,350.0,91652.533107635,91969.323406201,0.00344452135596166
M3,2026240007,357.0,94633.403888281,94003.563256491,0.006700178269534933
M3,2026240007,360.0,39452.121859277,39328.663785017,0.003139137269825951
M3,2026240008,7.0,102789.268904391,102102.671434151,0.006724578902745159
M3,2026240008,14.0,98433.24737993,97817.050812821,0.0062994801211920665
M3,2026240008,21.0,97727.113879921,97461.948209875,0.0027207097222701907
M3,2026240008,28.0,92304.899628073,92654.204844503,0.003769987741152274
M3,2026240008,30.0,25593.313394596,25543.33918978,0.0019564476063487998
M3,2026240008,35.0,63738.308128627,63466.892634456,0.004276489408962329
M3,2026240008,42.0,91513.4473092,91010.014293501,0.005531622202315747
M3,2026240008,49.0,87314.855235926,87578.258644743,0.0030076346903113223
M3,2026240008,56.0,89654.538153756,90076.976279133,0.00468974584657387
M3,2026240008,63.0,90131.56667888,90675.652988678,0.006000357227821008
M3,2026240008,70.0,85329.689312982,85755.093639415,0.004960688728552501
M3,2026240008,77.0,84441.194829619,84041.925116763,0.004750839682709237
M3,2026240008,84.0,82597.372436906,82695.223162999,0.0011832693878839143
M3,2026240008,90.0,69631.381111749,70007.615927591,0.005374198376233047
M3,2026240008,91.0,11518.394292218,11512.77202691,0.0004883502682810748
M3,2026240008,98.0,79001.449566085,78873.292811776,0.0016248434639951688
M3,2026240008,105.0,75860.457912557,76294.183383055,0.005684908747503958
M3,2026240008,112.0,74522.528534291,74298.203823959,0.0030192480946580375
M3,2026240008,119.0,72453.386513393,72849.603074678,0.005438829376720787
M3,2026240008,126.0,72139.363439174,71874.165863547,0.003689748220946153
M3,2026240008,133.0,71451.554637078,71264.359809889,0.0026267664185628944
M3,2026240008,140.0,70445.331573911,70905.86557601,0.006495005714376502
M3,2026240008,147.0,70742.238437944,70703.921186251,0.0005419395565356194
M3,2026240008,154.0,70576.556359764,70592.98686302,0.0002327497954986642
M3,2026240008,161.0,71075.44338233,70532.790628196,0.007693623764222287
M3,2026240008,168.0,70371.66184184,70500.258293985,0.0018240564681160174
M3,2026240008,175.0,70022.092973452,70482.660262045,0.006534476520617543
M3,2026240008,180.0,50525.116116212,50338.605158526,0.003705127647034292
M3,2026240008,182.0,20110.851660594,20134.497871833,0.0011744127610989323
M3,2026240008,189.0,70069.231662303,70467.881813734,0.005657189363016971
M3,2026240008,196.0,70461.985763167,70465.008451561,4.289630357573573e-05
M3,2026240008,203.0,71047.497845222,70463.413802496,0.008289181735689728
M3,2026240008,210.0,70361.618010495,70462.520502673,0.001432002310705946
M3,2026240008,217.0,70660.873706651,70462.01498725,0.0028222116474666808
M3,2026240008,224.0,69976.785781701,70461.725802083,0.006882318235351475
M3,2026240008,231.0,70442.546414373,70461.558473441,0.00026982172236728676
M3,2026240008,238.0,70054.839306293,70461.460499894,0.005770831185107487
M3,2026240008,245.0,70654.231097397,70461.402434042,0.002736656618997981
M3,2026240008,252.0,70079.552620241,70461.36759472,0.00541878461223069
M3,2026240008,259.0,70800.924705545,70461.346432933,0.00481935543106906
M3,2026240008,266.0,70133.910999023,70461.333422217,0.004646838305372591
M3,2026240008,273.0,70562.769800058,70461.325327697,0.0014397184822908281
M3,2026240008,280.0,70468.836199409,70461.320233885,0.00010666796334571316
M3,2026240008,287.0,70991.372737535,70461.316993178,0.007522648837351694
M3,2026240008,294.0,70309.610081299,70461.314910002,0.0021530229587222146
M3,2026240008,301.0,69975.672005399,70461.313557844,0.0068923147742103825
M3,2026240008,308.0,70601.88865519,70461.312672207,0.001995080387403215
M3,2026240008,315.0,70045.629214494,70461.312087262,0.005899448370379671
M3,2026240008,322.0,70780.008508179,70461.311697952,0.004523004220999579
M3,2026240008,329.0,70120.550158565,70461.31143702,0.004836147263020795
M3,2026240008,336.0,70553.909674733,70461.311261017,0.0013141738644768597
M3,2026240008,343.0,70784.518297628,70461.311141618,0.004587015920841966
M3,2026240008,350.0,70059.745328773,70461.311060199,0.0056990953671430065
M3,2026240008,357.0,70498.029450851,70461.311004422,0.0005211150048953757
M3,2026240008,360.0,30044.941346029,30197.704703637,0.005058773807719176
M3,2026240009,7.0,107964.176112853,107553.673343732,0.0038167247696791117
M3,2026240009,14.0,107430.298524156,107692.907030425,0.002438493987304286
M3,2026240009,21.0,104028.883529414,103483.376676784,0.00527144426620149
M3,2026240009,28.0,102131.095351383,102298.484895395,0.001636285661348353
M3,2026240009,30.0,30781.596453934,30844.914799759,0.0020527969111296443
M3,2026240009,35.0,75058.589779653,75120.080891219,0.0008185708912512678
M3,2026240009,42.0,101060.306428572,100939.354495877,0.0011982633859614806
M3,2026240009,49.0,98630.352260345,98211.876297756,0.004260950695212018
M3,2026240009,56.0,96124.365086885,96834.688097397,0.007335418995696606
M3,2026240009,63.0,95183.088143494,95490.599515071,0.0032203313534382503
M3,2026240009,70.0,94726.11781282,94463.312064434,0.0027820933084237148
M3,2026240009,77.0,95166.756047668,95882.34751583,0.007463224323370497
M3,2026240009,84.0,92646.927141634,93159.084068463,0.0054976595353020356
M3,2026240009,90.0,79042.136255772,79538.219027004,0.006237036449905642
M3,2026240009,91.0,13149.021374615,13234.413576581,0.006452284528655384
M3,2026240009,98.0,91889.606001248,92503.191732571,0.006633130379942834
M3,2026240009,105.0,92263.59536479,92317.219256881,0.000580865547323117
M3,2026240009,112.0,91554.833614797,92189.687893925,0.006886391456910876
M3,2026240009,119.0,91870.473038603,92102.554347684,0.0025198140347432495
M3,2026240009,126.0,92391.518579761,92043.117691982,0.003785192163360993
M3,2026240009,133.0,94054.795237463,94200.923454129,0.0015512397469985132
M3,2026240009,140.0,91713.997549659,91974.903575822,0.002836708884917808
M3,2026240009,147.0,91509.125974358,91849.015242357,0.003700521634359907
M3,2026240009,154.0,91234.724183301,90566.157522556,0.007382080448521856
M3,2026240009,161.0,89643.559466255,89227.841489123,0.004659061232392021
M3,2026240009,168.0,90225.668954239,90558.050206828,0.0036703667076518898
M3,2026240009,175.0,87875.314903516,87412.413599875,0.00529560144351929
M3,2026240009,180.0,62403.95143875,62087.448118069,0.005097702197054763
M3,2026240009,182.0,24859.194999976,24849.57894494,0.00038697054212896855
M3,2026240009,189.0,91185.194705463,91496.326879876,0.0034004881400482518
M3,2026240009,196.0,90734.919005851,91434.399637785,0.0076500817493741205
M3,2026240009,203.0,94907.350151593,94493.241836575,0.004382411979622699
M3,2026240009,210.0,91483.741817725,91879.967672872,0.004312429196293546
M3,2026240009,217.0,91107.639299949,90744.231341287,0.004004749980141849
M3,2026240009,224.0,91292.745514373,91930.261568789,0.006934779076408545
M3,2026240009,231.0,88665.95270154,88263.677472129,0.004557653169822006
M3,2026240009,238.0,89107.147024651,89501.433079818,0.0044053602450742305
M3,2026240009,245.0,86228.431873167,86859.949594555,0.007270528296824873
M3,2026240009,252.0,86034.471113492,86453.242476336,0.004843905802129078
M3,2026240009,259.0,85873.474258759,86179.642740693,0.003552677548864236
M3,2026240009,266.0,88564.803248799,88054.107870564,0.005799790499106579
M3,2026240009,273.0,86294.163303891,85883.027454033,0.00478716065380957
M3,2026240009,280.0,88652.837993002,88011.619067053,0.007285616748630364
M3,2026240009,287.0,86306.581177413,85760.795166844,0.006364050257547188
M3,2026240009,294.0,86197.73245348,85730.700806861,0.005447659265858019
M3,2026240009,301.0,85117.457746885,85711.701267353,0.006933050116627851
M3,2026240009,308.0,85530.012558142,85699.728977278,0.0019803612118890587
M3,2026240009,315.0,86267.56198282,85692.193828806,0.006714359013417873
M3,2026240009,322.0,85432.23175135,85687.454888055,0.002978535621561281
M3,2026240009,329.0,88110.446367244,87917.41866086,0.0021955570275397325
M3,2026240009,336.0,87704.510479399,87996.898216334,0.0033227050369000486
M3,2026240009,343.0,91063.945454988,90477.570921391,0.006480882804716953
M3,2026240009,350.0,87029.376349297,87783.510282895,0.008590838201476516
M3,2026240009,357.0,85146.064775049,85680.224047455,0.0062343356164679545
M3,2026240009,360.0,36661.053410629,36719.999245469,0.0016052787595651663
M3,2026240010,7.0,95315.86084504,95980.87580792,0.0069286194492624575
M3,2026240010,14.0,94731.851769013,95014.61503352,0.0029759975810800914
M3,2026240010,21.0,93284.122636188,92580.51482702,0.007599955676230964
M3,2026240010,28.0,88460.626859139,88465.453244061,5.4556719544454744e-05
M3,2026240010,30.0,25143.416879938,25042.819625047,0.004017009921294383
M3,2026240010,35.0,62385.480056646,62259.965186674,0.002015980407243564
M3,2026240010,42.0,91018.419981117,90948.393006889,0.0007699638433709124
M3,2026240010,49.0,86252.21763156,86014.220637533,0.0027669493749169992
M3,2026240010,56.0,85859.988619614,85680.824516502,0.002091064180614737
M3,2026240010,63.0,85542.992505068,85464.707044194,0.0009159975337365882
M3,2026240010,70.0,85115.396333625,85324.93471879,0.0024557696511059014
M3,2026240010,77.0,84684.045341349,85234.552840898,0.006458736289455255
M3,2026240010,84.0,85770.391969563,85176.0396225,0.006977928883488487
M3,2026240010,90.0,73332.645409063,72977.260132496,0.004869808429663865
M3,2026240010,91.0,12209.413928569,12160.822865831,0.00399570516519315
M3,2026240010,98.0,85380.127527118,85113.401129619,0.003133776749125658
M3,2026240010,105.0,85261.802988434,85097.308569043,0.001933015534299112
M3,2026240010,112.0,87342.918058511,87410.978747766,0.0007786286142773346
M3,2026240010,119.0,85430.334018478,85079.889424278,0.0041190062254594425
M3,2026240010,126.0,89632.880461769,89961.770092638,0.003655882165616886
M3,2026240010,133.0,87022.769222554,87634.589689099,0.006981495191745141
M3,2026240010,140.0,84612.480062684,85070.390732582,0.005382726774318471
M3,2026240010,147.0,85483.320478796,85069.08231328,0.0048694326334743215
M3,2026240010,154.0,87268.122431708,87677.58020049,0.004670039568219174
M3,2026240010,161.0,84422.158255686,85020.49253726,0.007037530173231883
M3,2026240010,168.0,85604.338485143,85067.249849245,0.0063136945986831255
M3,2026240010,175.0,87743.983801027,87586.49221173,0.0017981264612845181
M3,2026240010,180.0,61224.451462471,60762.027982581,0.00761040233914782
M3,2026240010,182.0,24463.523894703,24304.79177945,0.0065308979683262325
M3,2026240010,189.0,85208.36221719,85066.704098622,0.0016652592817488305
M3,2026240010,196.0,84734.180826887,85066.626400282,0.003908061098258149
M3,2026240010,203.0,90188.390136841,89778.566168371,0.004564830849508217
M3,2026240010,210.0,85524.514996273,85066.538899497,0.0053837396313618745
M3,2026240010,217.0,87733.875870278,87629.23782653,0.0011940996674550226
M3,2026240010,224.0,87832.017390443,87379.820237135,0.005175075344407905
M3,2026240010,231.0,85143.670946072,85066.488214221,0.0009073224188664819
M3,2026240010,238.0,86946.842792942,87510.869419347,0.006445217950037929
M3,2026240010,245.0,85725.322571401,85066.475872963,0.007745080440641721
M3,2026240010,252.0,85482.241664816,85066.472489498,0.004887579831987583
M3,2026240010,259.0,87688.682885662,87282.123317503,0.004657993558200506
M3,2026240010,266.0,87298.578150494,87282.121755267,0.00018854256629025334
M3,2026240010,273.0,89175.185075368,89833.93693667,0.007332995566768843
M3,2026240010,280.0,84723.252390667,85066.466842595,0.004034662125594958
M3,2026240010,287.0,87819.468596131,87510.85490978,0.003526576064982697
M3,2026240010,294.0,84937.569357368,85066.466013282,0.0015152463944354975
M3,2026240010,301.0,84471.389845518,85066.465783895,0.006995423318616962
M3,2026240010,308.0,84453.34666864,84885.782156854,0.005094321772460364
M3,2026240010,315.0,83128.159178145,83536.274695758,0.004885488598807747
M3,2026240010,322.0,85002.042147963,84663.329377072,0.004000702232987373
M3,2026240010,329.0,81262.142968963,81224.360326286,0.0004651639301956686
M3,2026240010,336.0,80123.556624262,80475.913136832,0.0043784096238944255
M3,2026240010,343.0,79297.234380247,79942.801399161,0.008075361478648188
M3,2026240010,350.0,78960.549749409,79575.937834753,0.00773334379824612
M3,2026240010,357.0,79814.256012163,79330.26236404,0.0061009964381813
M3,2026240010,360.0,33988.365723263,33945.475591761,0.0012635006802617168
M3,2026240011,7.0,104476.366762005,103930.581782265,0.005251437742198148
M3,2026240011,14.0,103511.17425502,103346.485654274,0.001593557823503862
M3,2026240011,21.0,99888.202333849,100083.554134621,0.0019518871253236339
